subset,cell,chemistry,n_measured,boundary_branch,boundary_prefix_match,n_total,n_extrapolated,extrap_frac,pchip_changed,pchip_max_abs_diff,observed__knee_curvature_max_cycle,observed__knee_curvature_max_lifefrac,observed__knee_bilinear_cycle,observed__knee_bilinear_lifefrac,observed__knee_tangent_cross_cycle,observed__knee_tangent_cross_lifefrac,observed__curv_quad_coef_cycle,observed__curv_resid_signmean_cycle,observed__curv_slope_ratio_cycle,observed__curv_quad_coef_lifefrac,observed__curv_resid_signmean_lifefrac,observed__curv_slope_ratio_lifefrac,observed__eol_cycle,observed__n_points,observed__soh_first,observed__soh_last,observed__fade_rate_per_cycle,processed__knee_curvature_max_cycle,processed__knee_curvature_max_lifefrac,processed__knee_bilinear_cycle,processed__knee_bilinear_lifefrac,processed__knee_tangent_cross_cycle,processed__knee_tangent_cross_lifefrac,processed__curv_quad_coef_cycle,processed__curv_resid_signmean_cycle,processed__curv_slope_ratio_cycle,processed__curv_quad_coef_lifefrac,processed__curv_resid_signmean_lifefrac,processed__curv_slope_ratio_lifefrac,processed__eol_cycle,processed__n_points,processed__soh_first,processed__soh_last,processed__fade_rate_per_cycle
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b.pkl,블렌드,218,TRUNCATED_AT_EOL,1,218,0,0.0,1,9.419e-03,205.0,0.9403669724770642,193.68291457286432,0.8884537365727722,117.72973023534205,0.5400446341070736,2.696927400649141e-07,-0.1651376146788991,1.062680942466467,0.012816877778846159,-0.1651376146788991,1.062680942466479,218.0,218,0.9385714285714287,0.7975000000000001,0.0006500987491770905,149.0,0.6834862385321101,84.63768844221107,0.38824627725784894,117.38246454750117,0.5384516722362439,4.50513999769e-07,-0.1834862385321101,1.1553371644659178,0.021410227325021174,-0.1834862385321101,1.1553371644659174,218.0,218,0.9385714285714287,0.7975000000000001,0.0006500987491770905
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c.pkl,블렌드,255,TRUNCATED_AT_EOL,1,255,0,0.0,1,1.281e-02,91.0,0.3568627450980392,60.096482412060304,0.2356724800472953,,,9.417809817520181e-08,-0.13725490196078433,1.0416770907320114,0.006123930833845613,-0.13725490196078433,1.041677090732013,255.0,255,0.9489285714285715,0.7985714285714287,0.0005919572553430817,155.0,0.6078431372549019,66.22311557788944,0.2596984924623115,,,2.284418380098052e-07,-0.043137254901960784,1.111590735019615,0.014854430516590902,-0.043137254901960784,1.1115907350196113,255.0,255,0.9489285714285715,0.7985714285714287,0.0005919572553430817
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d.pkl,블렌드,257,TRUNCATED_AT_EOL,1,257,0,0.0,1,7.589e-03,202.0,0.7859922178988327,71.8824120603015,0.2796981014019514,,,2.5191160648277065e-07,-0.03501945525291829,1.1350906617069478,0.016638509696579123,-0.03501945525291829,1.1350906617069445,257.0,257,0.9482142857142857,0.7971428571428573,0.0005901227678571422,202.0,0.7859922178988327,71.8824120603015,0.2796981014019514,,,2.4231937772158173e-07,-0.03501945525291829,1.130398840386091,0.01600495257913175,-0.03501945525291829,1.130398840386089,257.0,257,0.9482142857142857,0.7971428571428573,0.0005901227678571422
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e.pkl,블렌드,259,TRUNCATED_AT_EOL,1,259,0,0.0,0,0.000e+00,102.0,0.3938223938223938,,,,,1.4395457232582907e-07,-0.06563706563706563,1.0674584741059248,0.009656616666186111,-0.06563706563706563,1.0674584741059223,259.0,259,0.9439285714285715,0.7971428571428573,0.0005689368770764115,102.0,0.3938223938223938,,,,,1.4395457232582907e-07,-0.06563706563706563,1.0674584741059248,0.009656616666186111,-0.06563706563706563,1.0674584741059223,259.0,259,0.9439285714285715,0.7971428571428573,0.0005689368770764115
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f.pkl,블렌드,239,TRUNCATED_AT_EOL,1,239,0,0.0,1,1.880e-02,189.0,0.7907949790794979,86.99095477386935,0.3639788902672358,117.52843337668975,0.4917507672664843,5.949446205224307e-07,-0.0041841004184100415,1.2854223107422085,0.033983831668863054,-0.0041841004184100415,1.285422310742207,239.0,239,0.9435714285714286,0.7975000000000001,0.0006137454981992795,102.0,0.42677824267782427,194.15075376884423,0.8123462500788461,150.17266602305682,0.6283375147408236,5.949845902608198e-07,-0.12133891213389121,1.2515959271593253,0.03398611478028705,-0.12133891213389121,1.2515959271593218,239.0,239,0.9435714285714286,0.7975000000000001,0.0006137454981992795
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g.pkl,블렌드,247,TRUNCATED_AT_EOL,1,247,0,0.0,1,1.584e-02,103.0,0.41700404858299595,37.46733668341709,0.15168962220006918,,,1.8865862343818878e-07,-0.14979757085020243,1.0831841083962712,0.011509873957340886,-0.14979757085020243,1.0831841083962743,247.0,247,0.9450000000000001,0.7989285714285715,0.000593786295005807,103.0,0.41700404858299595,37.46733668341709,0.15168962220006918,97.3053220481127,0.3939486722595656,2.2610534790508402e-07,-0.05263157894736842,1.0961144955983342,0.013794461170344285,-0.05263157894736842,1.0961144955983435,247.0,247,0.9450000000000001,0.7989285714285715,0.000593786295005807
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j.pkl,블렌드,262,TRUNCATED_AT_EOL,1,262,0,0.0,1,9.481e-03,191.0,0.7290076335877863,136.221608040201,0.5199298016801565,,,4.6235039033828933e-07,0.05343511450381679,1.2879842211661199,0.03173758019438083,0.05343511450381679,1.2879842211661348,262.0,262,0.9471428571428573,0.7985714285714287,0.0005692391899288451,192.0,0.732824427480916,137.2708542713568,0.5239345582876214,21.272303856402036,0.08119199945191617,4.7004107791383625e-07,0.05343511450381679,1.2865659474765514,0.03226549975231734,0.05343511450381679,1.2865659474765603,262.0,262,0.9471428571428573,0.7985714285714287,0.0005692391899288451
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l.pkl,블렌드,228,TRUNCATED_AT_EOL,1,228,0,0.0,1,1.421e-02,141.0,0.618421052631579,88.491959798995,0.3881226306973465,105.97862288886593,0.46481852144239444,5.345613107011136e-07,-0.18421052631578946,1.218463898127313,0.027788635175484522,-0.18421052631578946,1.2184638981273053,228.0,228,0.9450000000000001,0.7978571428571429,0.0006482064191315292,202.0,0.8859649122807017,148.7211055276382,0.6522855505598166,102.09571915079619,0.44778824188945693,6.36864025213243e-07,-0.13157894736842105,1.2577597429402847,0.033106739486684876,-0.13157894736842105,1.257759742940278,228.0,228,0.9450000000000001,0.7978571428571429,0.0006482064191315292
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n.pkl,블렌드,246,TRUNCATED_AT_EOL,1,246,0,0.0,1,1.364e-02,147.0,0.5975609756097561,168.3140703517588,0.6842035380152797,82.16006647945515,0.333984010079086,3.9054584319219397e-07,-0.04065040650406504,1.1904421466785016,0.02363427224661993,-0.04065040650406504,1.1904421466784951,246.0,246,0.9453571428571429,0.7953571428571429,0.0006122448979591838,100.0,0.4065040650406504,179.14824120603015,0.728244882951342,138.07834417259954,0.5612940820024371,4.4473383253287824e-07,-0.04878048780487805,1.2027968039086319,0.026913512609561086,-0.04878048780487805,1.2027968039086319,246.0,246,0.9453571428571429,0.8007142857142857,0.0005903790087463559
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o.pkl,블렌드,266,TRUNCATED_AT_EOL,1,266,0,0.0,1,1.149e-02,190.0,0.7142857142857143,,,,,1.0824731676403887e-07,-0.17293233082706766,1.0561708250892905,0.007659147144956219,-0.17293233082706766,1.0561708250892892,266.0,266,0.9457142857142858,0.7996428571428571,0.0005512129380053915,204.0,0.7669172932330827,,,,,1.6745780473645136e-07,-0.12781954887218044,1.0833470628584791,0.011848644431934036,-0.12781954887218044,1.0833470628584858,266.0,266,0.9457142857142858,0.7996428571428571,0.0005512129380053915
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p.pkl,블렌드,263,TRUNCATED_AT_EOL,1,263,0,0.0,1,1.126e-02,137.0,0.5209125475285171,206.25527638190957,0.7842405946080212,,,-7.147790286049315e-08,-0.08745247148288973,0.9615697292742724,-0.00494405506296134,-0.08745247148288973,0.9615697292742674,263.0,263,0.9467857142857142,0.795,0.0005793347873500541,104.0,0.39543726235741444,,,,,3.580477229144695e-08,-0.06463878326996197,1.0194443929984036,0.0024765802946243166,-0.06463878326996197,1.0194443929983925,263.0,263,0.9467857142857142,0.795,0.0005793347873500541
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s.pkl,블렌드,231,TRUNCATED_AT_EOL,1,231,0,0.0,1,1.461e-02,200.0,0.8658008658008658,136.80402010050253,0.5922251952402707,136.81373564299972,0.5922672538657996,7.536995511139336e-07,-0.03896103896103896,1.3489614869266968,0.04021816174699258,-0.03896103896103896,1.348961486926707,231.0,231,0.942857142857143,0.7957142857142858,0.000639751552795031,93.0,0.4025974025974026,130.3316582914573,0.5642063129500317,,,8.70833555607543e-07,-0.012987012987012988,1.4629750627163243,0.046468549360774714,-0.012987012987012988,1.4629750627163407,231.0,231,0.942857142857143,0.7957142857142858,0.000639751552795031
HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t.pkl,블렌드,234,TRUNCATED_AT_EOL,1,234,0,0.0,1,1.446e-02,203.0,0.8675213675213675,171.35929648241205,0.7323046858222737,187.80894861537135,0.802602344510134,7.982471465233545e-07,-0.05982905982905983,1.4569674573846794,0.04370882075503289,-0.05982905982905983,1.4569674573846814,234.0,234,0.925,0.7957142857142858,0.0005548743102391169,188.0,0.8034188034188035,142.32211055276383,0.6082141476613839,171.3716460394573,0.7323574617070824,9.174319988833377e-07,-0.1111111111111111,1.538370267457853,0.05023490653085658,-0.1111111111111111,1.53837026745785,234.0,234,0.925,0.7957142857142858,0.0005548743102391169
HUST,HUST_1-1.pkl,LFP,1504,EXTRAPOLATED,1,1543,39,0.025275,0,0.000e+00,162.0,0.1077127659574468,888.4497487437187,0.5907245669838556,917.4990168999996,0.6100392399601061,-1.320415822868133e-07,0.09574468085106383,0.26584671416764766,-0.29868017179809075,0.09574468085106383,0.2658467141676484,1504.0,1504,1.0800428434343377,0.8128699368686781,0.00017775975154069162,481.0,0.3117303953337654,899.0793969849248,0.5826826940926279,920.9432819933158,0.5968524186606066,-1.3283719259014122e-07,0.08619572261827609,0.2623648883968887,-0.31626529714104296,0.08619572261827609,0.2623648883968885,1543.0,1543,1.0800428434343377,0.8,0.00018161014489905162
HUST,HUST_1-2.pkl,LFP,2678,EXTRAPOLATED,1,2728,50,0.018328,0,0.000e+00,134.0,0.05003734129947722,1646.211557788945,0.6147167878226083,1602.9985508076725,0.5985804894726185,-3.511676452416596e-08,0.09634055265123226,0.39545980803317005,-0.25184633826973113,0.09634055265123226,0.39545980803316955,2678.0,2678,1.1098691464646442,0.8139547550505036,0.0001105395560007996,137.0,0.050219941348973604,1644.05175879397,0.6026582693526283,1592.3764608497538,0.5837157114551883,-3.507662033581722e-08,0.08944281524926687,0.39181847730967057,-0.2610396473132279,0.08944281524926687,0.3918184773096728,2728.0,2728,1.1098691464646442,0.8055469954678356,0.00011159594829365918
HUST,HUST_1-3.pkl,LFP,1858,EXTRAPOLATED,1,1908,50,0.026205,0,0.000e+00,94.0,0.05059203444564048,1164.6577889447237,0.6268341167624993,1171.1909921839595,0.630350372542497,-8.435125901830613e-08,0.0688912809472551,0.3197527792435224,-0.2911943797376691,0.0688912809472551,0.3197527792435227,1858.0,1858,1.0764945353535342,0.8157219696969679,0.00014042679895345523,97.0,0.05083857442348008,1172.9904522613067,0.6147748701579175,1170.9118734879569,0.6136854682850927,-8.522760642697521e-08,0.06184486373165619,0.3122853949904083,-0.31026803300357597,0.06184486373165619,0.31228539499040764,1908.0,1908,1.0764945353535342,0.8009821802631552,0.00014447422920313533
HUST,HUST_1-4.pkl,LFP,1500,EXTRAPOLATED,1,1550,50,0.032258,0,0.000e+00,77.0,0.051333333333333335,934.2969849246232,0.6228646566164154,894.2035346133031,0.5961356897422021,-1.38325914251739e-07,0.04133333333333333,0.30090355981886946,-0.31123330706641655,0.04133333333333333,0.30090355981886924,1500.0,1500,1.0779738964646466,0.816869924242421,0.000174185438440444,79.0,0.05096774193548387,934.2919597989951,0.6027690063219323,883.2955243983852,0.5698680802570227,-1.3786262569144735e-07,0.02967741935483871,0.29418084315423626,-0.33121495822370023,0.02967741935483871,0.2941808431542354,1550.0,1550,1.0779738964646466,0.8006957531100446,0.0001790046115910923
HUST,HUST_1-5.pkl,LFP,1971,EXTRAPOLATED,1,2021,50,0.02474,0,0.000e+00,435.0,0.2207001522070015,1013.7185929648242,0.5143168914078255,1083.147301208723,0.5495420097456738,-4.248828569329067e-08,0.12430238457635717,0.5256269237090366,-0.16506023428101269,0.12430238457635717,0.5256269237090323,1971.0,1971,1.071695871212119,0.818444143939393,0.00012855417628057154,102.0,0.050470064324591786,1047.5427135678392,0.5183289032992772,1134.6251073417636,0.5614176681552516,-4.3587914079774184e-08,0.13409203364670955,0.5166852634878878,-0.17803226337190672,0.13409203364670955,0.5166852634878849,2021.0,2021,1.071695871212119,0.8033697163211044,0.0001328347301440666
HUST,HUST_1-6.pkl,LFP,1143,EXTRAPOLATED,1,1180,37,0.031356,0,0.000e+00,58.0,0.05074365704286964,675.2964824120604,0.5908105707892042,719.34126955761,0.6293449427450656,-1.6777272187085323e-07,0.0831146106736658,0.4330549171435058,-0.21918650471545684,0.0831146106736658,0.43305491714351063,1143.0,1143,1.1082069318181778,0.8144117196969662,0.0002572637584248787,60.0,0.05084745762711865,682.9241206030151,0.578749254748318,721.9744410635327,0.6118427466640107,-1.6913425071067855e-07,0.07966101694915254,0.42440584473866544,-0.23550253068955088,0.07966101694915254,0.42440584473866627,1180.0,1180,1.1082069318181778,0.8,0.0002614138522630854
HUST,HUST_1-7.pkl,LFP,1678,EXTRAPOLATED,1,1727,49,0.028373,0,0.000e+00,260.0,0.15494636471990464,1018.1552763819096,0.6067671492144873,1035.3126196504363,0.6169920260133709,-1.0737129825970791e-07,0.09892729439809297,0.2823401289495727,-0.3023236465690838,0.09892729439809297,0.2823401289495716,1678.0,1678,1.093443891414141,0.8157291515151506,0.0001656021108521111,87.0,0.05037637521713955,1027.0592964824123,0.5947071780442457,1039.483975675374,0.601901549319846,-1.0840190674268386e-07,0.09090909090909091,0.27687939615527873,-0.32331183051535345,0.09090909090909091,0.27687939615527907,1727.0,1727,1.093443891414141,0.8,0.00017001384207076528
HUST,HUST_1-8.pkl,LFP,2285,EXTRAPOLATED,1,2335,50,0.021413,0,0.000e+00,283.0,0.12385120350109409,1340.411055276382,0.5866131532938215,1325.6038504354901,0.5801329761205646,-4.987600120454532e-08,0.11947483588621444,0.35750699300951017,-0.26041382438919763,0.11947483588621444,0.35750699300950284,2285.0,2285,1.0995290530303017,0.8167989520202005,0.00012378725963664678,217.0,0.09293361884368308,1350.9668341708546,0.578572519987518,1328.2562738820307,0.5688463699708911,-4.997451564252931e-08,0.11605995717344754,0.35412088295149413,-0.27247230354908525,0.11605995717344754,0.3541208829514954,2335.0,2335,1.0995290530303017,0.8062627375730975,0.00012564966386341224
HUST,HUST_10-1.pkl,LFP,1702,EXTRAPOLATED,1,1752,50,0.028539,0,0.000e+00,397.0,0.23325499412455933,1080.5793969849246,0.6348880123295679,1082.8904884934916,0.6362458804309586,-1.0342691270736529e-07,0.11163337250293771,0.27071182412214695,-0.299607494438347,0.11163337250293771,0.2707118241221497,1702.0,1702,1.0860026818181832,0.8182408106060607,0.00015741438636809082,88.0,0.0502283105022831,1091.1954773869347,0.6228284688281591,1091.2413126079346,0.6228546304839809,-1.0566527605607162e-07,0.10273972602739725,0.26293440571328525,-0.32433998751521326,0.10273972602739725,0.2629344057132837,1752.0,1752,1.0860026818181832,0.8025161605661876,0.0001618997836961711
HUST,HUST_10-2.pkl,LFP,1697,EXTRAPOLATED,1,1744,47,0.02695,0,0.000e+00,85.0,0.05008839127872716,1152.4050251256283,0.6790836918831045,1162.8608900038844,0.6852450736616879,-9.063396250897475e-08,0.13494401885680612,0.3737760354769586,-0.2610085009390065,0.13494401885680612,0.3737760354769583,1697.0,1697,1.0975480883838364,0.8194810883838375,0.00016395459905660316,88.0,0.05045871559633028,1184.3130653266333,0.6790785925038034,1185.8270990714875,0.6799467311189722,-9.592490997892963e-08,0.13073394495412843,0.35551602850396885,-0.2917590669976768,0.13073394495412843,0.3555160285039667,1744.0,1744,1.0975480883838364,0.8,0.00017071032035790958
HUST,HUST_10-3.pkl,LFP,1848,EXTRAPOLATED,1,1898,50,0.026344,0,0.000e+00,239.0,0.12932900432900432,1173.2417085427135,0.6348710544062303,1193.936081327869,0.6460693080778512,-8.078173998104672e-08,0.10064935064935066,0.31187823907215934,-0.2758780433362293,0.10064935064935066,0.31187823907215595,1848.0,1848,1.0967582449494975,0.822374537878789,0.00014855641963763317,237.0,0.12486828240252898,1197.3492462311558,0.6308478641892286,1216.7108655770446,0.6410489281227844,-8.390203052022038e-08,0.10010537407797682,0.29989651863350775,-0.30224901035416374,0.10010537407797682,0.2998965186335075,1898.0,1898,1.0967582449494975,0.8013580789872413,0.0001557196446822647
HUST,HUST_10-4.pkl,LFP,1811,EXTRAPOLATED,1,1850,39,0.021081,0,0.000e+00,91.0,0.05024848150193263,1207.9698492462312,0.6670181387334242,1201.1969987110144,0.6632782985704111,-9.452285749344464e-08,0.11319712865819989,0.3040445297626653,-0.31000860070125996,0.11319712865819989,0.3040445297626631,1811.0,1811,1.0855542095959592,0.81275236363636,0.00015071925191138073,93.0,0.05027027027027027,1211.6768844221106,0.6549604780660057,1212.5117797908088,0.6554117728598966,-9.713528640709145e-08,0.10918918918918918,0.2944358356823069,-0.33244551772827363,0.10918918918918918,0.29443583568230713,1850.0,1850,1.0855542095959592,0.8,0.00015443710632555928
HUST,HUST_10-5.pkl,LFP,2030,EXTRAPOLATED,1,2080,50,0.024038,0,0.000e+00,102.0,0.05024630541871921,1337.6929648241207,0.6589620516374979,1344.1597339110117,0.6621476521729122,-6.971253728914602e-08,0.11625615763546798,0.33440135930545084,-0.28727839491484125,0.11625615763546798,0.33440135930544984,2030.0,2030,1.0895614621212162,0.8158264318181806,0.0001349113012829155,105.0,0.05048076923076923,1353.9170854271356,0.6509216756861229,1362.2344873783204,0.6549204266241925,-7.210629160405184e-08,0.11442307692307692,0.32279095835405863,-0.3119606599957726,0.11442307692307692,0.3227909583540576,2080.0,2080,1.0895614621212162,0.800121358027642,0.0001392208292898385
HUST,HUST_10-6.pkl,LFP,2285,EXTRAPOLATED,1,2335,50,0.021413,0,0.000e+00,115.0,0.05032822757111598,1322.0472361809047,0.5785764709763259,1315.317392608095,0.5756312440298008,-6.250253735298448e-08,0.06433260393873086,0.31156160252372467,-0.32633981059083533,0.06433260393873086,0.3115616025237232,2285.0,2285,1.1340671010101007,0.8142400934343433,0.00014002933781775715,117.0,0.050107066381156314,1322.8180904522615,0.5665173834913325,1310.8070938430021,0.5613734877271958,-6.21406780547781e-08,0.06038543897216274,0.30907362697198265,-0.3388049584072095,0.06038543897216274,0.3090736269719825,2335.0,2335,1.1340671010101007,0.8034508533359987,0.00014165220551589627
HUST,HUST_10-7.pkl,LFP,1783,EXTRAPOLATED,1,1822,39,0.021405,0,0.000e+00,91.0,0.05103757711721817,1124.824120603015,0.6308604153690494,1130.474930320758,0.6340296861025002,-8.932127726113424e-08,0.11048794167134043,0.3398355569501914,-0.2839602900068227,0.11048794167134043,0.33983555695019163,1783.0,1783,1.0894122525252556,0.8144121237373735,0.0001543210599258598,92.0,0.050493962678375415,1142.0989949748744,0.6268380872529496,1144.867200738224,0.6283574098453479,-9.13938233622388e-08,0.10867178924259056,0.3312802206622231,-0.3033986131144529,0.10867178924259056,0.33128022066222207,1822.0,1822,1.0894122525252556,0.8,0.00015893039677389106
HUST,HUST_10-8.pkl,LFP,1400,EXTRAPOLATED,1,1434,34,0.02371,0,0.000e+00,71.0,0.05071428571428571,821.4185929648243,0.5867275664034459,846.1789129497417,0.6044135092498155,-1.5406808384746693e-07,0.06857142857142857,0.276455336188533,-0.30197344434104134,0.06857142857142857,0.2764553361885346,1400.0,1400,1.0925849722222187,0.8142213080808052,0.0001989733124670576,439.0,0.30613668061366806,829.83567839196,0.5786859681952301,857.0629659356358,0.5976729190625075,-1.5571094145985105e-07,0.07391910739191074,0.2716232070057341,-0.3201971287366154,0.07391910739191074,0.2716232070057395,1434.0,1434,1.0925849722222187,0.8,0.00020417653330231591
HUST,HUST_2-2.pkl,LFP,2651,EXTRAPOLATED,1,2701,50,0.018512,0,0.000e+00,268.0,0.1010939268200679,1768.1105527638192,0.6669598463839378,1825.5546668559202,0.6886286936461412,-3.9715185984632706e-08,0.09694454922670691,0.36174025299181845,-0.27911042377798884,0.09694454922670691,0.3617402529918185,2651.0,2651,1.129815510101014,0.8195075530303051,0.0001170973422908336,738.0,0.27323213624583487,1779.743718592965,0.6589202956656665,1845.054007511039,0.6831003359907586,-4.1159155642821666e-08,0.09292854498333951,0.3492230838635706,-0.3002725452357955,0.09292854498333951,0.3492230838635714,2701.0,2701,1.129815510101014,0.8047257576422164,0.00012040361202177692
HUST,HUST_2-3.pkl,LFP,1751,EXTRAPOLATED,1,1801,50,0.027762,0,0.000e+00,89.0,0.0508280982295831,1083.537688442211,0.6188107872314169,1053.1527113803895,0.6014578591549912,-1.0371000035322967e-07,0.05653912050256996,0.28873346394897054,-0.31797496479300147,0.05653912050256996,0.2887334639489709,1751.0,1751,1.077315542929287,0.8156776868686807,0.0001495073463203465,92.0,0.05108273181565797,1085.5226130653268,0.6027332665548734,1039.9610113842298,0.5774353200356634,-1.0333196297061162e-07,0.05052748473070516,0.28417074672834436,-0.3351676584234355,0.05052748473070516,0.2841707467283439,1801.0,1801,1.077315542929287,0.8025016311270528,0.00015267439544568574
